SeniorCitizen,customer_tenure_months,monthly_spend,support_tickets_last_90d,feature_usage_score,days_since_last_login,subscription_plan_encoded,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_high_value_customer,engagement_trend
0,5,20.25,0,48.39877610077476,11,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7770699944099899
0,1,50.15,1,52.30030366491509,13,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7141491603645318
1,12,73.3,3,37.93182383581271,17,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.5144023757490053
0,1,20.65,1,50.91055524078735,7,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.7372944433952172
0,40,70.75,2,28.409906979253,0,1,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0,0.6280330232641766
0,42,92.15,0,30.1172165047618,0,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,1,0.767057388349206
0,69,19.7,3,60.583417743543656,17,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.5899076887747751
0,28,64.4,1,48.48739444989285,20,0,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0,0.6690320555737169
0,58,99.15,0,69.54813057113502,8,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1,0.861456731533413
0,71,116.25,2,77.9613479970736,5,2,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.7700563451754304
0,70,80.6,1,37.37085818430435,8,2,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,0,0.6875324902439774
0,52,24.8,1,71.19559862738059,2,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8280594028320095
0,18,25.55,3,74.39244114899162,13,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.6544562853114535
0,72,82.3,0,57.590027274379175,0,2,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0,0.8586334242479307
0,18,49.4,3,69.11140353714859,27,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5720380117904953
0,57,70.35,0,45.51926968943258,11,2,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0,0.767471639705516
0,27,56.7,0,59.3262069276835,16,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.790346615684871
0,24,104.65,2,48.0073533365028,19,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.6053948814920463
0,10,20.45,2,62.61551381652455,14,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6772368979069338
0,72,24.9,0,69.60084121549376,2,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8894102114590533
0,7,25.05,3,67.81298538842358,9,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.6510432846280786
0,54,70.7,0,66.7287131887777,8,1,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.852058673592222
1,44,85.15,0,49.7179072096737,9,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0,0.7907263573655791
0,56,80.9,2,75.85565128748048,15,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.7167410598471573
0,1,19.55,2,58.37123757329415,3,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.714015236355425
0,72,111.6,1,60.61621296142131,5,2,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.7789058950565897
0,12,78.3,2,40.5337580436237,41,0,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.4786310453305975
0,28,54.35,0,76.28507863775457,15,1,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.8515058176814042
0,72,104.15,2,62.54527636286627,0,1,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,1,0.7418175878762209
1,5,50.35,3,29.956943949998536,7,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.5341157390925877
0,30,95.0,0,60.596991811740246,6,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,1,0.8408788615946897
0,22,100.65,1,82.1538303332205,5,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,1,0.8506979529625869
0,65,104.25,0,52.33834212143292,14,0,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,1,0.7763129922566282
0,49,84.5,0,53.15056821417142,17,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.7651315236768678
0,13,81.15,2,41.89363232466598,27,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0,0.5479787744155532
0,54,109.75,3,49.083632480593366,5,2,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,0.6071306267871631
0,57,20.75,1,42.31587896838932,3,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7271640410057422
0,1,44.15,1,48.41620393675207,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7336095686780625
0,71,90.3,0,71.75202159313376,0,2,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,0.9058400719771126
0,1,48.45,1,75.59643434407172,3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.8380992255913502
0,70,79.4,3,37.80202641736779,18,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0.5093400880578925
0,52,66.25,0,62.54310615327429,17,2,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.7964399834738772
0,56,90.55,0,64.51452564963617,5,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1,0.8585669373506392
0,11,29.6,2,76.90921685148103,9,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7480307228382701
0,5,19.95,1,86.20588716830271,13,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8271677720424906
0,12,34.0,0,77.88909307465974,8,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.8892599398784954
0,6,91.1,1,28.6328612361233,19,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,1,0.6074799078241148
1,2,79.75,2,82.79862367716582,17,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0.7306250418868491
0,50,103.05,0,66.4956956790592,17,1,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,1,0.8096152818931603
0,41,80.25,0,47.16700995141576,0,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.8238900331713858
0,68,86.5,1,54.98689502900327,0,2,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0,0.7832896500966776
0,22,80.0,2,39.14356491315286,11,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.6128859571179169
0,51,106.8,2,91.38147857426864,12,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1,0.7823827063586734
0,30,68.95,1,62.409169532327525,19,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0,0.7200676021447955
0,40,89.6,0,39.11231149292283,4,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,0,0.7785225197912243
0,65,99.35,1,72.85937256184523,2,2,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1,0.8336053159468916
1,68,19.5,1,49.19417461799293,9,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7223139153933098
0,10,59.65,1,38.17066536148177,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0,0.7226059215753097
0,64,94.6,0,72.83602981291261,9,2,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,1,0.8677867660430421
0,58,106.45,2,51.126551807134085,30,1,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.5648662838015581
0,15,19.5,1,42.76043133914757,4,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.7240162526119734
0,71,106.75,1,100.0,12,2,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,1,0.8777777777777778
0,4,98.1,3,39.639175776900416,25,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,1,0.48305651184892734
0,72,86.6,0,58.48203559023703,17,2,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.7829030815970864
0,25,94.7,5,48.12109432370386,44,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,1,0.2900332773753092
0,44,77.55,1,90.33318844458128,8,1,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,0,0.8640735911115672
0,5,75.15,0,41.63400340168455,7,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0,0.7730392705982078
0,33,44.55,0,52.54298964195095,19,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.753847002510207
0,1,49.9,0,86.24649758821245,9,0,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.9124883252940416
0,14,92.9,2,60.16998567551601,8,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,1,0.696862915214683
0,20,20.35,1,66.98076115228764,5,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8001210556928107
0,8,66.7,1,47.73094064360277,9,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,0,0.7174364688120093
0,3,29.8,2,49.96832641828316,7,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0.6674870139868698
0,67,19.4,2,67.59954682363504,0,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.7586651560787834
0,72,87.55,1,43.02413717100511,0,2,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.743413790570017
1,1,71.15,3,40.34715657004238,47,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.38356459597421527
0,40,71.35,0,51.47191042666499,8,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,0,0.8012026643851796
0,60,23.95,1,43.35240766095139,15,1,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.6750635810920601
0,56,44.85,1,67.84150113550078,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,0,0.8261383371183358
0,24,83.15,0,68.75107373697287,5,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0.8726887643084281
0,72,68.4,0,71.9587844781005,8,2,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.8694922445566312
0,12,19.8,1,82.74432675834021,18,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7924810891944674
0,52,44.25,0,65.0448271443253,0,1,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0.883482757147751
0,4,25.15,2,64.18384645751165,16,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6732054141176315
0,6,49.15,3,47.158487588441545,9,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.5821949586281384
0,6,47.95,2,51.1763929170942,8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,0,0.6668842726866102
1,66,110.9,3,37.268243320063206,27,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,0.46589414440021065
0,71,19.45,0,71.31128707557748,10,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8580746606222953
0,12,19.8,2,45.718246421952585,5,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.6625793399250272
0,3,74.4,4,29.90024416472721,12,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.4441119249935352
0,13,56.0,1,49.716681427747424,11,0,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7147963454998988
0,53,104.05,0,49.85453245446592,7,2,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,1,0.8004410341074789
0,11,20.05,1,25.29210756589688,4,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.6657885067011378
0,13,85.95,0,61.28009663692341,13,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.8107484702712261
0,11,25.2,1,66.25620747012967,8,1,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.7838169878633953
0,12,99.7,0,35.28936320560914,33,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,1,0.6315200995742527
0,33,20.1,1,88.31788481937959,16,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8203188753238578
0,63,19.35,1,77.44353858816208,1,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.8535154989975773
0,13,73.75,0,51.90409802772345,15,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.7702358823146337
0,18,55.2,0,64.6708490654464,8,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0.845199126514451
1,6,74.4,4,67.8745738258248,23,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.5197670979379345
1,46,80.4,2,37.34136107685279,22,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.5559526850709907
0,10,79.85,0,81.09348538893829,19,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.8490153216668314
0,34,70.0,2,16.95992738342012,43,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.39079235053732636
1,67,25.1,0,60.52111850308536,11,2,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.817477802417692
0,4,74.4,3,25.10756844742358,31,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,0,0.4068400429728934
0,20,68.7,0,75.71552353316414,7,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.8866443377031397
0,1,70.0,2,33.80226269768306,47,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.42841494973301764
0,1,20.5,0,44.6094712866714,8,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7783278672518676
0,14,75.35,0,42.376094611343305,43,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.6088462412970702
0,46,84.8,2,58.31604349213054,18,0,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0.6443868116404351
0,14,69.2,1,64.89844523794582,4,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0.7978096322746341
0,8,19.2,1,69.31400093420987,18,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7477133364473664
0,8,45.15,1,32.81233350541716,38,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.5334485190921313
0,36,94.7,0,76.41859936830852,8,0,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,1,0.8843582941906579
1,5,79.9,4,31.84463594334632,25,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.3904080457370804
0,22,51.1,1,72.27263288207212,14,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0.7760939614587589
0,42,33.55,5,15.285723532878198,21,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.28706352288737175
0,6,19.55,2,41.469990310447805,15,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6021221899237149
1,26,85.8,2,55.85801870278252,3,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.7056378401203861
0,57,39.3,1,60.239713910199455,40,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0,0.6156138611821463
0,42,80.45,0,61.51990765290702,14,1,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0,0.8069182106948753
0,1,79.65,0,17.94960321618777,29,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.5922394181280334
1,16,91.55,1,67.38785169309534,9,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,1,0.7829595056436512
0,18,95.05,2,23.563314942500305,5,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,1,0.5887295683268529
1,22,69.75,0,16.322940829241013,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,0,0.6701505435048775
0,56,24.45,1,32.874869189636485,4,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.6910643787802698
0,4,68.65,1,32.64145411957172,33,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,0,0.5560270692874613
1,26,19.3,2,68.27154807263318,11,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.7099792343161847
1,34,56.25,0,48.409899140093145,15,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,0,0.7585885526891994
0,26,49.15,1,61.33842430312124,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.8044614143437375
0,26,69.05,0,48.47708647491777,2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.8189976956571333
0,32,101.35,1,94.77153390695702,15,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,1,0.8464606685787457
0,4,84.8,1,60.93951299067135,24,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0.6920205988577934
0,1,74.0,0,79.37573411281859,11,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.8803265211168028
1,7,84.35,0,74.91003059259417,12,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.860811213086425
0,53,20.8,2,20.93069886732661,17,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.5243986258540516
0,3,30.4,1,74.1982704213521,9,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.8056609014045071
0,67,19.95,1,32.56358379118175,1,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7039156496743096
0,50,95.7,1,56.87665935580871,18,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,1,0.706255531186029
0,1,19.65,0,36.087259804118986,14,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7221427178655819
0,9,20.25,2,72.43910529849701,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7747970176616567
0,2,44.6,4,6.121066811187717,20,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.3278109634446998
1,1,25.25,1,21.46524268108186,18,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5882174756036062
0,43,104.3,1,62.630478609830014,16,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,1,0.7346941879586927
0,70,48.4,0,90.36042804568883,6,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,0.9400903157078516
1,71,19.8,0,63.74588230580395,8,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8421159039823095
0,44,92.95,0,34.09795195939866,0,0,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,1,0.7803265065313288
0,2,70.7,1,68.03364910059369,24,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.7156677192242012
0,4,77.95,0,27.909615834146425,26,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6393283490767844
0,3,55.1,3,19.226786624897585,9,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0.48908928874965857
1,28,64.45,0,34.543557850658175,2,0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0,0.7725526002429346
0,29,75.3,0,77.08365917220071,16,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,0.8495381231665949
1,1,70.05,2,39.773587308285286,2,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.656652698435025
1,9,99.45,2,39.6408566368973,21,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,1,0.5682472999007687
0,71,108.05,3,55.77306640691066,24,2,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,1,0.5414657769119243
0,41,73.0,3,34.83591422059871,24,1,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,0,0.4716752696242179
0,56,100.3,1,42.02796885357686,51,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,1,0.5039821184008118
1,1,25.7,2,48.63931095040541,39,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.5149088142791292
0,52,39.1,1,71.64131059293847,9,2,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.7971377019764616
0,67,102.95,3,32.829713588864855,0,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,1,0.5760990452962161
0,29,19.4,3,76.71123654203157,8,2,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6853337514364015
0,42,67.7,2,61.48330823782776,9,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,0,0.6966110274594258
0,16,50.15,0,46.30401663739721,28,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6913837591616945
0,14,31.1,0,56.05774765054411,5,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.8303776773536656
1,18,74.7,0,76.17977918939589,10,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.8743029676683567
1,12,99.45,3,34.62953535372512,23,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,1,0.47561696969760225
0,39,19.9,1,56.3968669349622,6,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7602117786720962
