customer_id,timestamp,churn_probability,risk_tier,tenure_segment,is_high_value,monthly_spend,recommended_action,rule_fired,true_churn_label
655,2026-09-01T15:35:16.997132,0.0016,Low,Loyal,False,20.05,No action needed,RULE_LOW_NO_ACTION,0
656,2026-09-01T15:35:16.997132,0.0277,Low,Loyal,True,100.55,No action needed,RULE_LOW_NO_ACTION,0
657,2026-09-01T15:35:16.997132,0.0036,Low,New,False,20.0,No action needed,RULE_LOW_NO_ACTION,0
658,2026-09-01T15:35:16.997132,0.3318,Medium,Established,False,75.6,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
659,2026-09-01T15:35:16.997132,0.0028,Low,Loyal,False,25.1,No action needed,RULE_LOW_NO_ACTION,0
660,2026-09-01T15:35:16.998131,0.2934,Medium,Loyal,False,55.3,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
661,2026-09-01T15:35:16.998131,0.008,Low,Established,False,19.9,No action needed,RULE_LOW_NO_ACTION,0
662,2026-09-01T15:35:16.998131,0.0052,Low,Loyal,True,89.9,No action needed,RULE_LOW_NO_ACTION,0
663,2026-09-01T15:35:16.998131,0.01,Low,Established,False,74.85,No action needed,RULE_LOW_NO_ACTION,0
664,2026-09-01T15:35:16.998131,0.0014,Low,Loyal,False,19.9,No action needed,RULE_LOW_NO_ACTION,0
665,2026-09-01T15:35:16.998131,0.0375,Low,Loyal,True,94.45,No action needed,RULE_LOW_NO_ACTION,0
666,2026-09-01T15:35:16.998131,0.601,High,Loyal,False,72.25,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
667,2026-09-01T15:35:16.998131,0.1846,Medium,Loyal,False,70.15,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
668,2026-09-01T15:35:16.998131,0.0276,Low,New,False,48.65,No action needed,RULE_LOW_NO_ACTION,0
669,2026-09-01T15:35:16.998131,0.016,Low,Loyal,True,104.7,No action needed,RULE_LOW_NO_ACTION,0
670,2026-09-01T15:35:16.998131,0.3998,Medium,New,False,50.3,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
671,2026-09-01T15:35:16.999131,0.042,Low,Loyal,False,54.2,No action needed,RULE_LOW_NO_ACTION,0
672,2026-09-01T15:35:16.999131,0.0311,Low,New,False,19.7,No action needed,RULE_LOW_NO_ACTION,0
673,2026-09-01T15:35:16.999131,0.1464,Medium,Loyal,True,110.6,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
674,2026-09-01T15:35:16.999131,0.9979,High,Loyal,True,100.2,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
675,2026-09-01T15:35:16.999131,0.0027,Low,Loyal,False,49.35,No action needed,RULE_LOW_NO_ACTION,0
676,2026-09-01T15:35:16.999131,0.0213,Low,Loyal,False,24.05,No action needed,RULE_LOW_NO_ACTION,0
677,2026-09-01T15:35:16.999131,0.9988,High,Established,False,55.2,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
678,2026-09-01T15:35:16.999131,0.9994,High,New,False,52.2,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
679,2026-09-01T15:35:16.999131,0.9994,High,Loyal,False,54.55,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
680,2026-09-01T15:35:16.999131,0.0015,Low,Loyal,False,84.7,No action needed,RULE_LOW_NO_ACTION,0
681,2026-09-01T15:35:16.999131,0.055,Low,Loyal,False,50.2,No action needed,RULE_LOW_NO_ACTION,0
682,2026-09-01T15:35:17.000129,0.0035,Low,Loyal,True,110.25,No action needed,RULE_LOW_NO_ACTION,0
683,2026-09-01T15:35:17.000129,0.132,Medium,Loyal,True,109.15,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
684,2026-09-01T15:35:17.000129,0.0081,Low,Established,False,74.85,No action needed,RULE_LOW_NO_ACTION,0
685,2026-09-01T15:35:17.000129,0.995,High,New,False,80.5,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
686,2026-09-01T15:35:17.000129,0.0101,Low,Loyal,True,103.95,No action needed,RULE_LOW_NO_ACTION,0
687,2026-09-01T15:35:17.000129,0.9415,High,Loyal,True,92.45,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
688,2026-09-01T15:35:17.000129,0.2425,Medium,Loyal,False,53.95,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
689,2026-09-01T15:35:17.000129,0.8816,High,New,False,50.8,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
690,2026-09-01T15:35:17.001131,0.0009,Low,Loyal,False,40.3,No action needed,RULE_LOW_NO_ACTION,0
691,2026-09-01T15:35:17.001131,0.0581,Low,Loyal,True,94.95,No action needed,RULE_LOW_NO_ACTION,0
692,2026-09-01T15:35:17.001131,0.0022,Low,Established,False,20.45,No action needed,RULE_LOW_NO_ACTION,0
693,2026-09-01T15:35:17.001131,0.9952,High,New,False,75.85,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
694,2026-09-01T15:35:17.001131,0.0008,Low,Loyal,False,25.1,No action needed,RULE_LOW_NO_ACTION,0
695,2026-09-01T15:35:17.001131,0.999,High,Loyal,False,85.55,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
696,2026-09-01T15:35:17.002131,0.0484,Low,Loyal,False,70.15,No action needed,RULE_LOW_NO_ACTION,0
697,2026-09-01T15:35:17.002131,0.0211,Low,Established,False,20.55,No action needed,RULE_LOW_NO_ACTION,0
698,2026-09-01T15:35:17.002131,0.0376,Low,Established,False,38.55,No action needed,RULE_LOW_NO_ACTION,0
699,2026-09-01T15:35:17.002131,0.0843,Low,Loyal,True,91.0,No action needed,RULE_LOW_NO_ACTION,0
700,2026-09-01T15:35:17.002131,0.3872,Medium,Loyal,False,79.3,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
701,2026-09-01T15:35:17.002131,0.0019,Low,New,False,19.7,No action needed,RULE_LOW_NO_ACTION,0
702,2026-09-01T15:35:17.002131,0.0013,Low,Loyal,False,64.65,No action needed,RULE_LOW_NO_ACTION,0
703,2026-09-01T15:35:17.002131,0.0095,Low,Loyal,False,24.65,No action needed,RULE_LOW_NO_ACTION,0
704,2026-09-01T15:35:17.002131,0.1177,Medium,Loyal,False,79.8,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
705,2026-09-01T15:35:17.003132,0.001,Low,Loyal,False,19.45,No action needed,RULE_LOW_NO_ACTION,0
706,2026-09-01T15:35:17.003132,0.4557,Medium,Loyal,True,91.35,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
707,2026-09-01T15:35:17.003132,0.9995,High,Loyal,False,76.5,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
708,2026-09-01T15:35:17.003132,0.0005,Low,Loyal,False,24.3,No action needed,RULE_LOW_NO_ACTION,0
709,2026-09-01T15:35:17.003132,0.0012,Low,Loyal,True,89.9,No action needed,RULE_LOW_NO_ACTION,0
710,2026-09-01T15:35:17.003132,0.9621,High,New,True,95.65,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
711,2026-09-01T15:35:17.003132,0.6342,High,Established,False,79.75,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
712,2026-09-01T15:35:17.003132,0.0202,Low,New,False,25.35,No action needed,RULE_LOW_NO_ACTION,0
713,2026-09-01T15:35:17.004129,0.9858,High,New,True,99.8,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
714,2026-09-01T15:35:17.004129,0.9973,High,Loyal,False,74.95,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
715,2026-09-01T15:35:17.004129,0.0019,Low,Loyal,False,61.9,No action needed,RULE_LOW_NO_ACTION,0
716,2026-09-01T15:35:17.004129,0.8605,High,Established,False,54.7,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
717,2026-09-01T15:35:17.004129,0.9954,High,Loyal,True,106.95,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
718,2026-09-01T15:35:17.004129,0.0175,Low,Established,True,90.45,No action needed,RULE_LOW_NO_ACTION,0
719,2026-09-01T15:35:17.004129,0.0012,Low,Established,False,18.9,No action needed,RULE_LOW_NO_ACTION,0
720,2026-09-01T15:35:17.004129,0.0005,Low,Loyal,False,24.75,No action needed,RULE_LOW_NO_ACTION,0
721,2026-09-01T15:35:17.004129,0.0005,Low,Loyal,False,20.65,No action needed,RULE_LOW_NO_ACTION,0
722,2026-09-01T15:35:17.004129,0.0012,Low,Established,False,18.95,No action needed,RULE_LOW_NO_ACTION,0
723,2026-09-01T15:35:17.005134,0.0416,Low,Established,False,83.55,No action needed,RULE_LOW_NO_ACTION,0
724,2026-09-01T15:35:17.005134,0.0166,Low,Loyal,False,70.2,No action needed,RULE_LOW_NO_ACTION,0
725,2026-09-01T15:35:17.005134,0.2159,Medium,Established,True,94.05,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
726,2026-09-01T15:35:17.005134,0.935,High,New,False,50.05,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
727,2026-09-01T15:35:17.005134,0.1996,Medium,Loyal,False,58.35,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
728,2026-09-01T15:35:17.005134,0.9079,High,New,False,75.5,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
729,2026-09-01T15:35:17.005134,0.9985,High,Loyal,False,71.05,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
730,2026-09-01T15:35:17.005134,0.0371,Low,Established,False,56.8,No action needed,RULE_LOW_NO_ACTION,0
731,2026-09-01T15:35:17.005134,0.9973,High,Established,False,55.95,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
732,2026-09-01T15:35:17.006128,0.0017,Low,Loyal,False,80.65,No action needed,RULE_LOW_NO_ACTION,0
733,2026-09-01T15:35:17.006128,0.0216,Low,New,False,79.15,No action needed,RULE_LOW_NO_ACTION,0
734,2026-09-01T15:35:17.006128,0.0128,Low,New,True,90.65,No action needed,RULE_LOW_NO_ACTION,0
735,2026-09-01T15:35:17.006128,0.9907,High,New,False,53.5,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
736,2026-09-01T15:35:17.006128,0.0025,Low,Loyal,False,53.65,No action needed,RULE_LOW_NO_ACTION,0
737,2026-09-01T15:35:17.006128,0.0027,Low,Established,False,55.95,No action needed,RULE_LOW_NO_ACTION,0
738,2026-09-01T15:35:17.006128,0.0007,Low,Loyal,False,23.55,No action needed,RULE_LOW_NO_ACTION,0
739,2026-09-01T15:35:17.006128,0.0057,Low,Loyal,False,20.65,No action needed,RULE_LOW_NO_ACTION,0
740,2026-09-01T15:35:17.006128,0.9965,High,New,False,69.1,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
741,2026-09-01T15:35:17.006128,0.0525,Low,New,False,57.2,No action needed,RULE_LOW_NO_ACTION,0
742,2026-09-01T15:35:17.007128,0.0109,Low,New,False,20.3,No action needed,RULE_LOW_NO_ACTION,0
743,2026-09-01T15:35:17.007128,0.6736,High,Established,False,74.35,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
744,2026-09-01T15:35:17.007128,0.9933,High,New,False,61.45,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
745,2026-09-01T15:35:17.007128,0.9765,High,Established,False,19.65,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
746,2026-09-01T15:35:17.007128,0.0387,Low,New,True,90.75,No action needed,RULE_LOW_NO_ACTION,0
747,2026-09-01T15:35:17.007128,0.0011,Low,Loyal,True,92.0,No action needed,RULE_LOW_NO_ACTION,0
748,2026-09-01T15:35:17.007128,0.0006,Low,Loyal,False,52.85,No action needed,RULE_LOW_NO_ACTION,0
749,2026-09-01T15:35:17.007128,0.0509,Low,New,False,71.0,No action needed,RULE_LOW_NO_ACTION,1
750,2026-09-01T15:35:17.007128,0.5226,High,Established,False,20.15,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
751,2026-09-01T15:35:17.007128,0.0009,Low,Loyal,False,68.75,No action needed,RULE_LOW_NO_ACTION,0
752,2026-09-01T15:35:17.008128,0.0061,Low,Loyal,False,19.5,No action needed,RULE_LOW_NO_ACTION,0
753,2026-09-01T15:35:17.008128,0.0164,Low,Loyal,False,84.8,No action needed,RULE_LOW_NO_ACTION,0
754,2026-09-01T15:35:17.008128,0.0056,Low,Loyal,False,20.85,No action needed,RULE_LOW_NO_ACTION,0
755,2026-09-01T15:35:17.008128,0.0262,Low,Loyal,True,90.05,No action needed,RULE_LOW_NO_ACTION,0
756,2026-09-01T15:35:17.008128,0.2897,Medium,New,False,25.75,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
757,2026-09-01T15:35:17.008128,0.3168,Medium,Loyal,True,94.1,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,1
758,2026-09-01T15:35:17.008128,0.9792,High,Established,True,100.95,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
759,2026-09-01T15:35:17.008128,0.0096,Low,Established,False,20.6,No action needed,RULE_LOW_NO_ACTION,0
760,2026-09-01T15:35:17.008128,0.3803,Medium,Loyal,False,85.75,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
761,2026-09-01T15:35:17.008128,0.0027,Low,Loyal,False,19.85,No action needed,RULE_LOW_NO_ACTION,0
762,2026-09-01T15:35:17.009128,0.9997,High,New,False,84.85,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
763,2026-09-01T15:35:17.009128,0.8265,High,Loyal,True,92.4,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,0
764,2026-09-01T15:35:17.009128,0.0091,Low,Established,False,80.5,No action needed,RULE_LOW_NO_ACTION,0
765,2026-09-01T15:35:17.009128,0.1054,Medium,Established,True,100.05,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
766,2026-09-01T15:35:17.009128,0.4156,Medium,Loyal,True,98.85,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
767,2026-09-01T15:35:17.009128,0.1385,Medium,Loyal,False,85.55,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
768,2026-09-01T15:35:17.009128,0.0349,Low,Loyal,False,54.3,No action needed,RULE_LOW_NO_ACTION,0
769,2026-09-01T15:35:17.009128,0.0027,Low,New,False,80.85,No action needed,RULE_LOW_NO_ACTION,0
770,2026-09-01T15:35:17.009128,0.01,Low,New,False,75.65,No action needed,RULE_LOW_NO_ACTION,0
771,2026-09-01T15:35:17.009128,0.9994,High,New,False,78.8,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
772,2026-09-01T15:35:17.009128,0.0785,Low,Loyal,False,61.55,No action needed,RULE_LOW_NO_ACTION,0
773,2026-09-01T15:35:17.010128,0.0047,Low,Established,False,84.35,No action needed,RULE_LOW_NO_ACTION,0
774,2026-09-01T15:35:17.010128,0.9953,High,New,False,80.35,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
775,2026-09-01T15:35:17.010128,0.0846,Low,Established,False,84.6,No action needed,RULE_LOW_NO_ACTION,0
776,2026-09-01T15:35:17.010128,0.9971,High,New,False,49.9,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
777,2026-09-01T15:35:17.010128,0.003,Low,Established,False,57.95,No action needed,RULE_LOW_NO_ACTION,0
778,2026-09-01T15:35:17.010128,0.0023,Low,Loyal,False,49.65,No action needed,RULE_LOW_NO_ACTION,0
779,2026-09-01T15:35:17.010128,0.0021,Low,Established,False,19.75,No action needed,RULE_LOW_NO_ACTION,0
780,2026-09-01T15:35:17.010128,0.0924,Low,Loyal,True,90.55,No action needed,RULE_LOW_NO_ACTION,0
781,2026-09-01T15:35:17.010128,0.2212,Medium,Loyal,False,39.0,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
782,2026-09-01T15:35:17.010128,0.0087,Low,Loyal,False,63.3,No action needed,RULE_LOW_NO_ACTION,0
783,2026-09-01T15:35:17.011127,0.9948,High,New,False,35.2,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
784,2026-09-01T15:35:17.011127,0.0016,Low,Loyal,False,68.8,No action needed,RULE_LOW_NO_ACTION,0
785,2026-09-01T15:35:17.011127,0.0018,Low,Established,False,19.35,No action needed,RULE_LOW_NO_ACTION,0
786,2026-09-01T15:35:17.011127,0.9309,High,Loyal,True,94.1,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,0
787,2026-09-01T15:35:17.011127,0.1479,Medium,Loyal,True,109.05,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
788,2026-09-01T15:35:17.011127,0.9901,High,New,False,85.7,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
789,2026-09-01T15:35:17.011127,0.0024,Low,Established,False,50.1,No action needed,RULE_LOW_NO_ACTION,0
790,2026-09-01T15:35:17.011127,0.0039,Low,Loyal,True,109.05,No action needed,RULE_LOW_NO_ACTION,0
791,2026-09-01T15:35:17.011127,0.0013,Low,Established,False,19.6,No action needed,RULE_LOW_NO_ACTION,0
792,2026-09-01T15:35:17.011127,0.0321,Low,Loyal,False,65.2,No action needed,RULE_LOW_NO_ACTION,0
793,2026-09-01T15:35:17.012128,0.0011,Low,Loyal,False,19.8,No action needed,RULE_LOW_NO_ACTION,0
794,2026-09-01T15:35:17.012128,0.9245,High,New,False,84.4,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
795,2026-09-01T15:35:17.012128,0.0044,Low,Loyal,False,73.9,No action needed,RULE_LOW_NO_ACTION,0
796,2026-09-01T15:35:17.012128,0.9985,High,Loyal,False,70.1,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
797,2026-09-01T15:35:17.012128,0.9795,High,New,False,20.1,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
798,2026-09-01T15:35:17.012128,0.2085,Medium,Established,False,49.0,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
799,2026-09-01T15:35:17.012128,0.1948,Medium,Loyal,False,79.2,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,1
800,2026-09-01T15:35:17.012128,0.0072,Low,Loyal,False,53.95,No action needed,RULE_LOW_NO_ACTION,0
801,2026-09-01T15:35:17.012128,0.0129,Low,Established,False,45.3,No action needed,RULE_LOW_NO_ACTION,0
802,2026-09-01T15:35:17.012128,0.0013,Low,Loyal,True,91.15,No action needed,RULE_LOW_NO_ACTION,0
803,2026-09-01T15:35:17.012128,0.2074,Medium,Loyal,True,95.7,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
804,2026-09-01T15:35:17.013128,0.1493,Medium,Loyal,False,81.15,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
805,2026-09-01T15:35:17.013128,0.0563,Low,Loyal,False,19.1,No action needed,RULE_LOW_NO_ACTION,0
806,2026-09-01T15:35:17.013128,0.0178,Low,Loyal,True,100.55,No action needed,RULE_LOW_NO_ACTION,0
807,2026-09-01T15:35:17.013128,0.0049,Low,New,False,20.75,No action needed,RULE_LOW_NO_ACTION,0
808,2026-09-01T15:35:17.013128,0.0061,Low,Established,False,20.6,No action needed,RULE_LOW_NO_ACTION,0
809,2026-09-01T15:35:17.013128,0.0055,Low,Loyal,True,99.9,No action needed,RULE_LOW_NO_ACTION,0
810,2026-09-01T15:35:17.013128,0.6119,High,Established,False,54.25,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,0
811,2026-09-01T15:35:17.013128,0.0047,Low,Loyal,True,109.7,No action needed,RULE_LOW_NO_ACTION,0
812,2026-09-01T15:35:17.013128,0.0007,Low,Loyal,False,19.55,No action needed,RULE_LOW_NO_ACTION,0
813,2026-09-01T15:35:17.013128,0.9995,High,New,False,75.7,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
814,2026-09-01T15:35:17.013128,0.0435,Low,New,False,84.0,No action needed,RULE_LOW_NO_ACTION,0
815,2026-09-01T15:35:17.014127,0.0013,Low,Established,False,19.5,No action needed,RULE_LOW_NO_ACTION,0
816,2026-09-01T15:35:17.014127,0.9944,High,New,False,69.5,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
817,2026-09-01T15:35:17.014127,0.0109,Low,New,False,78.95,No action needed,RULE_LOW_NO_ACTION,0
818,2026-09-01T15:35:17.014127,0.9896,High,Loyal,True,106.35,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
819,2026-09-01T15:35:17.014127,0.0068,Low,Established,False,19.6,No action needed,RULE_LOW_NO_ACTION,0
820,2026-09-01T15:35:17.014127,0.0071,Low,Loyal,True,108.65,No action needed,RULE_LOW_NO_ACTION,0
821,2026-09-01T15:35:17.014127,0.0133,Low,Loyal,True,97.7,No action needed,RULE_LOW_NO_ACTION,0
822,2026-09-01T15:35:17.014127,0.0364,Low,Loyal,False,45.0,No action needed,RULE_LOW_NO_ACTION,0
823,2026-09-01T15:35:17.014127,0.0021,Low,Loyal,False,80.65,No action needed,RULE_LOW_NO_ACTION,0
824,2026-09-01T15:35:17.014127,0.0046,Low,Loyal,False,89.8,No action needed,RULE_LOW_NO_ACTION,0
825,2026-09-01T15:35:17.014127,0.0032,Low,Loyal,False,54.55,No action needed,RULE_LOW_NO_ACTION,0
826,2026-09-01T15:35:17.015128,0.933,High,Loyal,False,78.05,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
827,2026-09-01T15:35:17.015128,0.0751,Low,Loyal,False,66.1,No action needed,RULE_LOW_NO_ACTION,0
828,2026-09-01T15:35:17.015128,0.9931,High,New,False,75.55,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
829,2026-09-01T15:35:17.015128,0.9973,High,Loyal,True,96.2,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
830,2026-09-01T15:35:17.015128,0.9178,High,Established,False,74.95,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
831,2026-09-01T15:35:17.015128,0.0926,Low,Established,True,89.95,No action needed,RULE_LOW_NO_ACTION,0
832,2026-09-01T15:35:17.015128,0.0482,Low,Loyal,False,64.4,No action needed,RULE_LOW_NO_ACTION,0
833,2026-09-01T15:35:17.015128,0.9978,High,New,False,73.9,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
834,2026-09-01T15:35:17.015128,0.1066,Medium,Loyal,True,89.85,Loyalty reward,RULE_MEDIUM_HIGH_VALUE_REWARD,0
835,2026-09-01T15:35:17.015128,0.0069,Low,Loyal,False,75.2,No action needed,RULE_LOW_NO_ACTION,0
836,2026-09-01T15:35:17.015128,0.0018,Low,Loyal,False,68.45,No action needed,RULE_LOW_NO_ACTION,0
837,2026-09-01T15:35:17.016127,0.0004,Low,Loyal,False,19.75,No action needed,RULE_LOW_NO_ACTION,0
838,2026-09-01T15:35:17.016127,0.0039,Low,Established,False,53.7,No action needed,RULE_LOW_NO_ACTION,0
839,2026-09-01T15:35:17.016127,0.0713,Low,New,False,80.0,No action needed,RULE_LOW_NO_ACTION,0
840,2026-09-01T15:35:17.016127,0.0011,Low,Loyal,False,26.2,No action needed,RULE_LOW_NO_ACTION,0
841,2026-09-01T15:35:17.016127,0.6441,High,Established,False,19.25,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
842,2026-09-01T15:35:17.016127,0.6703,High,Loyal,True,100.55,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,0
843,2026-09-01T15:35:17.016127,0.0006,Low,Loyal,False,24.95,No action needed,RULE_LOW_NO_ACTION,0
844,2026-09-01T15:35:17.016127,0.9941,High,Loyal,True,90.85,Proactive support outreach,RULE_HIGH_VALUE_LOYAL_OUTREACH,1
845,2026-09-01T15:35:17.016127,0.001,Low,New,False,20.45,No action needed,RULE_LOW_NO_ACTION,0
846,2026-09-01T15:35:17.016127,0.0657,Low,New,False,20.4,No action needed,RULE_LOW_NO_ACTION,0
847,2026-09-01T15:35:17.017127,0.9625,High,Established,False,74.4,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
848,2026-09-01T15:35:17.017127,0.0025,Low,Loyal,False,53.65,No action needed,RULE_LOW_NO_ACTION,0
849,2026-09-01T15:35:17.017127,0.3211,Medium,Established,False,67.5,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,1
850,2026-09-01T15:35:17.017127,0.0006,Low,Loyal,False,24.2,No action needed,RULE_LOW_NO_ACTION,0
851,2026-09-01T15:35:17.017127,0.0011,Low,Loyal,False,75.75,No action needed,RULE_LOW_NO_ACTION,0
852,2026-09-01T15:35:17.017127,0.0045,Low,New,False,57.55,No action needed,RULE_LOW_NO_ACTION,0
853,2026-09-01T15:35:17.017127,0.0006,Low,Loyal,False,81.35,No action needed,RULE_LOW_NO_ACTION,0
854,2026-09-01T15:35:17.017127,0.998,High,New,False,25.25,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
855,2026-09-01T15:35:17.017127,0.0132,Low,New,False,19.75,No action needed,RULE_LOW_NO_ACTION,0
856,2026-09-01T15:35:17.017127,0.9821,High,Established,False,89.05,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
857,2026-09-01T15:35:17.018129,0.0167,Low,Loyal,True,104.05,No action needed,RULE_LOW_NO_ACTION,0
858,2026-09-01T15:35:17.018129,0.0037,Low,Established,False,65.5,No action needed,RULE_LOW_NO_ACTION,0
859,2026-09-01T15:35:17.018129,0.3921,Medium,Established,False,20.1,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
860,2026-09-01T15:35:17.018129,0.9639,High,New,False,19.5,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
861,2026-09-01T15:35:17.018129,0.0099,Low,Loyal,False,59.0,No action needed,RULE_LOW_NO_ACTION,0
862,2026-09-01T15:35:17.018129,0.0005,Low,Loyal,False,19.4,No action needed,RULE_LOW_NO_ACTION,0
863,2026-09-01T15:35:17.018129,0.006,Low,Loyal,True,101.15,No action needed,RULE_LOW_NO_ACTION,0
864,2026-09-01T15:35:17.018129,0.0053,Low,Established,False,50.3,No action needed,RULE_LOW_NO_ACTION,0
865,2026-09-01T15:35:17.019130,0.9981,High,New,False,31.0,Plan downgrade offer,RULE_LOW_VALUE_DOWNGRADE,1
866,2026-09-01T15:35:17.019130,0.3318,Medium,New,False,25.0,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
867,2026-09-01T15:35:17.019130,0.1635,Medium,Loyal,False,72.95,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
868,2026-09-01T15:35:17.019130,0.001,Low,Loyal,False,69.35,No action needed,RULE_LOW_NO_ACTION,0
869,2026-09-01T15:35:17.019130,0.0092,Low,Loyal,False,24.35,No action needed,RULE_LOW_NO_ACTION,0
870,2026-09-01T15:35:17.019130,0.0058,Low,Established,False,69.1,No action needed,RULE_LOW_NO_ACTION,0
871,2026-09-01T15:35:17.019130,0.3235,Medium,Established,False,65.5,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
872,2026-09-01T15:35:17.019130,0.9979,High,New,True,90.85,Personalized discount,RULE_HIGH_VALUE_DISCOUNT,1
873,2026-09-01T15:35:17.019130,0.1953,Medium,Established,False,56.3,Proactive support outreach,RULE_MEDIUM_LOW_VALUE_OUTREACH,0
